0,2.003905e-09,0.07194559,0.069050245
1,0.015951116,0.10136594,0.09378219
2,0.024174541,0.102316156,0.094690666
3,0.03126263,0.10277493,0.09508957
4,0.03828913,0.10266891,0.0949939
5,0.045405176,0.102482915,0.09482111
6,0.05255201,0.10261948,0.094940215
7,0.059661027,0.10292269,0.09520148
8,0.06657331,0.103151344,0.09540632
9,0.07310812,0.10348754,0.09570061
10,0.07926603,0.103799365,0.095970735
11,0.084988624,0.10394409,0.09610374
12,0.09022887,0.10428334,0.09640087
13,0.09491464,0.10467334,0.0967409
14,0.09910713,0.10500293,0.097024225
15,0.10282046,0.105407715,0.097370945
16,0.10607021,0.10582495,0.09772369
17,0.10887698,0.10650723,0.09829969
18,0.11127561,0.10710875,0.09880033
19,0.113313645,0.10790254,0.09945913
20,0.115053356,0.10911457,0.10046531
21,0.11651783,0.11020626,0.10135809
22,0.11778332,0.11178669,0.10265853
23,0.118868314,0.11346644,0.10403943
24,0.11979325,0.115429014,0.105647355
25,0.12060187,0.11747186,0.10733401
26,0.12130103,0.11928634,0.10882815
27,0.121897526,0.12118527,0.11040434
28,0.1224137,0.122448556,0.111469805
29,0.122848816,0.12373126,0.11254935
30,0.12320647,0.12476653,0.11342825
31,0.12349982,0.12566203,0.11419557
32,0.12372558,0.12643108,0.11485642
33,0.12390314,0.1270118,0.11536299
34,0.12403914,0.12757528,0.11585451
35,0.12415632,0.12795049,0.116188705
36,0.12426105,0.12829894,0.11649802
37,0.12435774,0.12856928,0.116740435
38,0.12444973,0.12881461,0.1169619
39,0.12454054,0.12905084,0.11717589
40,0.12462881,0.12921543,0.11732896
41,0.12471158,0.12930663,0.11742057
42,0.12478036,0.12939158,0.11750787
43,0.12483155,0.12943196,0.11755661
44,0.12486102,0.12939957,0.11754204
45,0.12486852,0.12935817,0.11751764
46,0.12486381,0.12937404,0.11754058
47,0.12485284,0.12935898,0.11753657
48,0.12484425,0.12932587,0.11751442
49,0.12483708,0.12930231,0.117498755
50,0.12483177,0.12933551,0.11753063
51,0.124827005,0.1294167,0.11760304
52,0.124824576,0.12952569,0.11769934
53,0.12482886,0.12959456,0.11775917
54,0.12484173,0.12970525,0.117856205
55,0.12485504,0.12977013,0.1179142
56,0.124862,0.12989251,0.118023165
57,0.12486148,0.1299927,0.118112855
58,0.12485413,0.13005131,0.11816885
59,0.12484148,0.13011417,0.11822806
60,0.12482422,0.1301611,0.11827314
61,0.124807104,0.13023558,0.118341945
62,0.124792814,0.13029201,0.11839497
63,0.12477943,0.13036108,0.11845809
64,0.12477192,0.13044503,0.118533276
65,0.124772385,0.13051267,0.11859388
66,0.124775015,0.13058768,0.118660904
67,0.12477621,0.13070722,0.118766576
68,0.12477212,0.13080196,0.118849985
69,0.124762796,0.13083999,0.11888539
70,0.12475014,0.13090515,0.11894499
71,0.12473655,0.13101229,0.11904122
72,0.12472238,0.13111037,0.11912893
73,0.12470949,0.13120349,0.11921279
74,0.124697566,0.13133118,0.119326584
75,0.124685235,0.13140492,0.119394645
76,0.124672726,0.1314752,0.11945954
77,0.12466189,0.13156053,0.11953713
78,0.12465863,0.13167213,0.11963786
79,0.12466275,0.13176635,0.11972346
80,0.12467091,0.13185865,0.11980762
81,0.12467736,0.13196114,0.1199009
82,0.12467784,0.1320728,0.12000188
83,0.124674335,0.13218868,0.120107576
84,0.124673404,0.1323056,0.120214
85,0.124675915,0.13238916,0.12029056
86,0.124677196,0.13247746,0.12037147
87,0.124678686,0.13255855,0.12044582
88,0.12467889,0.13266814,0.12054558
89,0.12467493,0.13275567,0.12062649
90,0.12466843,0.1328438,0.12070774
91,0.124664895,0.132943,0.12079835
92,0.12466542,0.13306618,0.12091023
93,0.12466918,0.13319637,0.12102884
94,0.124669984,0.13327107,0.12109812
95,0.12466422,0.13337332,0.12119118
96,0.124656364,0.13346863,0.12127747
97,0.124652475,0.13352095,0.12132576
98,0.12465365,0.13357998,0.121379755
99,0.12465769,0.13364395,0.121437654
100,0.12465782,0.13370687,0.12149524
101,0.12462068,0.13931969,0.12674159
102,0.124615945,0.13933599,0.12675619
103,0.12461752,0.13933694,0.12675728
104,0.12462385,0.13933241,0.12675333
105,0.12462914,0.13933796,0.12675847
106,0.124626935,0.13933566,0.12675652
107,0.124618664,0.13933402,0.12675525
108,0.12460927,0.1393272,0.12674916
109,0.124601565,0.13933283,0.12675408
110,0.124599315,0.13932543,0.12674758
111,0.124651514,0.13375524,0.12153916
112,0.12460297,0.13932638,0.12674855
113,0.12460591,0.13933617,0.12675747
114,0.124602586,0.13932127,0.12674423
115,0.124594904,0.13931842,0.12674148
116,0.124588326,0.13931847,0.12674141
117,0.12458712,0.13931163,0.12673545
118,0.124589294,0.13932498,0.12674734
119,0.12459372,0.13932589,0.12674806
120,0.124596745,0.1393179,0.12674102
121,0.12459702,0.1393257,0.126748
122,0.12464461,0.13383153,0.12160765
123,0.124598354,0.13933416,0.1267556
124,0.124603465,0.1393435,0.12676407
125,0.12460871,0.1393475,0.12676744
126,0.12461223,0.1393485,0.12676835
127,0.12461218,0.13934243,0.12676299
128,0.124606326,0.1393367,0.12675804
129,0.12460248,0.13933876,0.12676002
130,0.12460555,0.13932759,0.1267501
131,0.12461078,0.13933119,0.12675336
132,0.12461065,0.13933891,0.12676032
133,0.124642655,0.13386174,0.12163543
134,0.12460357,0.1393201,0.12674348
135,0.12459627,0.13931714,0.12674077
136,0.12459802,0.13931373,0.12673765
137,0.124604166,0.13930537,0.12673023
138,0.1246069,0.13931048,0.12673464
139,0.124602735,0.13930836,0.1267327
140,0.12459466,0.13931139,0.1267356
141,0.12459166,0.13931036,0.1267347
142,0.12459402,0.13931537,0.12673923
143,0.12459737,0.13931432,0.12673846
144,0.12464343,0.13393046,0.121696524
145,0.124598496,0.13932337,0.12674648
146,0.1245971,0.13933799,0.12675953
147,0.124593705,0.1393505,0.12677075
148,0.12458985,0.13936098,0.12678002
149,0.12458955,0.13936119,0.12678032
150,0.124593824,0.1393672,0.12678564
151,0.12459953,0.13936822,0.12678674
152,0.12460403,0.13935664,0.1267763
153,0.1246039,0.13935196,0.12677227
154,0.12460071,0.13934979,0.12677047
155,0.12464298,0.1339767,0.12173846
156,0.12459525,0.13934684,0.1267679
157,0.12459308,0.139356,0.12677613
158,0.124593236,0.13935748,0.12677759
159,0.12459163,0.13935232,0.12677321
160,0.12459252,0.13935544,0.126776
161,0.12459703,0.13936198,0.126782
